10992200964220881481,5
11776309140141180281,0
12424917674397125148,4
9835313895651336319,1
13873537001116805822,9
11086237556100516664,2
15353537633278020640,1
14428902150467146286,3
9339841950957950970,1
16294611398587744046,4
15834902126719958297,3
18393948325014231231,5
9523156029667813484,3
11230363090159768130,6
12339199239343946007,1
13904486332922222323,7
12784294820023862657,2
9815767224798321369,8
12354520738033629962,6
15964765260602674038,9
17005834456163356070,4
13467760889750039501,0
16233002029822175667,9
15184093246931523752,1
15760743339629733635,1
14651068950786600817,2
12096192908711160406,4
9389375770246966796,3
17422151716972885671,2
13664056500674736163,7
15841486485684372948,3
18258385376992203104,8
10450136465476068929,6
14168084705760199043,9
11387011951177016482,0
10944238464966381517,5
17989579864986566416,6
17199487761921575358,0
14922595457329986627,7
14016173120053310172,6
9912410291941326339,1
15793501519957332274,8
9649607778714877214,7
11661334368517895563,9
17541878193453479789,3
15140460294683047655,9
16305468883268985516,8
14137756741435292632,5
15234720393038148459,9
11373952300096025863,3
17205342896634791137,3
13527369366847717418,0
16769077464182435009,7
18437906923727832950,4
13678496385350503295,9
15699904848323067157,8
9886721573873398324,0
15333778458683854992,9
16537602338138047966,4
14679770996171869195,1
12503993376794525222,4
15051832089281495245,4
15511043676980420776,6
15648901414117977504,0
9548535812338090045,4
9836763092349415190,5
12433556080144212539,6
10757360403172154360,1
15627122648292574282,0
9469234380706259092,0
17616287353522709881,1
10470428472365356180,7
10046153141185638901,1
10327384432816509419,6
11633428441720103899,3
13981650511405082959,0
16660717705817389438,2
17238029829250118127,1
12841003019116465142,1
16436229593886642587,7
14292858478336761196,9
11175572593693276367,0
9416933036053603935,2
10897789090430512765,6
10150633295462423146,7
11812758821968928183,8
16851587458380257226,3
16722384442359419979,9
13736695015114885502,0
13614851194012565901,4
16223523369409348097,6
16595128970243306607,7
10124255224704361638,4
16859389413886842942,6
12849932284564821686,8
9455712506461365336,0
14562229410506750805,7
16534787201164082838,8
16688726282577503358,3
11924849038864258954,1
9430902806731556033,5
13830921706103384652,7
16418696127813061810,1
15172917116356052676,7
17585069152608450526,1
12993131064459064771,1
15986171742591493381,6
14562798070592281485,3
11864306778122126055,0
10698355852180155305,2
11425662823409261812,9
16937114985943548271,3
13091562407991716452,1
14503127797728507087,1
10051077387300597077,0
10168078923622101950,4
10300307327476411464,9
12769829473604881027,2
12279021757155845613,0
16598293589104476406,0
17302746621584647263,2
17246539599782083055,0
17881434244413004892,2
13651626144418166386,7
11392770492584321622,1
18265432015128107410,8
10870914828638620028,6
14144066305349247497,4
14511126658663238841,1
14864734185050803140,6
13340034502024515614,3
11738853383508033748,4
17869953787237819306,5
12812776526528973617,9
16843366506243881650,1
16675154899557027268,3
17834645857477047530,3
17847851255108063237,8
9263621048669817274,5
13723459194871141399,4
14796027978692862978,7
12139945534217008487,7
9527715439603294804,4
9955494888004961679,2
14307246095866781393,8
16848167062099420881,5
11604930723278858977,8
10977090895130482719,6
17625104466710322699,7
14818511400302825352,3
17443194828665384374,4
10650854310531614425,6
15123082165862855178,1
9371756385138830783,9
12626768878896735217,9
11659860053200198988,6
10957410283286907601,0
15370806139000962634,3
14188378004529534410,7
9716014828067971679,2
16364722373366241577,8
14535579734726454683,2
15662971523723830903,9
10702904685198692258,4
14065584571148379045,4
14468427304149074918,6
11863455941187729739,4
9753040295755660063,9
16390012796078288248,7
9410430973533019740,0
12260528415735355871,9
9536077034633788193,2
16797723990504632866,9
17093923746535642093,5
13884730254896320375,1
9639311371750225845,5
13944076802061492903,9
9460526695705122209,1
14216256771290287197,2
15031634249241141266,3
15267700997531170296,2
12104706171293754157,3
16568847630377281487,5
15075894936335542136,9
11929051448567480134,1
12877843254464460494,7
15462301405858915243,6
13181200540151246089,2
11763352727346838807,8
12252379305332267632,2
13656189427638012944,2
13792421903869767620,5
10383584208036561172,0
14751969154597601393,7
13940197702029830293,4
14474963022441779750,9
15318582783833409654,7
17655628770358983440,8
11205267541745508337,3
17427364352093848546,2
18121006746226177082,1
16343814566563883637,1
13518450929826528909,8
14618705070671697974,3
15648861062585394219,6
17956546191868265282,1
13666939675905946748,0
12199234226109556951,3
17367570552268825239,1
15337271487411511666,0
12490405242019466434,0
10996688906488816510,1
12647967008681217513,7
11653780362638901953,2
16882852757993069457,7
17066091910439222966,3
15399103609731994600,0
10312889376763160296,4
9230050354047136205,6
11338837584492414270,5
12725545900041539421,2
15086256815266472264,6
12541891926092929624,4
18059893418009362750,7
9574493223466875567,1
9706661487072796269,8
9811677732484634955,9
9255679298681140792,9
14725412231109124226,3
14915983694537019235,0
17540975803529850340,7
17141490943263606996,1
9387397180955728243,0
12092320042209445530,2
11795669947888837849,0
13330593287568241033,3
9908263987424445120,5
11640718052362049039,4
9670159665250805691,6
14978861270529994248,5
15559466081400629870,8
11865011704089972723,6
10031399605390083975,3
11154190765611572749,7
14294300591400783622,5
17272197224412728083,8
15579964516744040222,0
15922524098447196089,9
16950812440890887185,1
17927869046711584803,0
13292975116578918259,3
14366049384609573175,1
13076071033177976509,2
16283993432111892935,2
17060321827583666633,3
18323463054719599014,3
17120981492774742568,6
15712062425470160504,4
11462375500193947701,7
12345067146192787896,5
17812099727982817188,0
16592966798629285560,6
14652717221999715198,2
11060093594566084423,7
13333774902849840563,9
16970163424523399981,8
17295434603558579371,5
13319296060927595022,9
10248695727354270271,2
16186318008427000749,1
10046109406179565509,1
12338069847224619999,4
18283471915671008846,4
13312156550212059583,5
18335361880968969903,6
17806052616923592775,4
10282858881815284000,1
12535701752910454024,2
15163009685765816719,5
11066094170102334978,3
14449304198821700031,9
13145248366252633949,3
16021067853988201248,9
14569011488726111754,0
13296764689577934335,5
14820968451620809544,9
16929835763175860228,6
15094506467850656967,5
17078842420991967536,7
16886189893703114034,4
12429665633694671722,1
10871893962265665329,3
12243248601321510681,4
17652003967824042138,0
12387014175770000895,4
17946207358590082062,8
11445331457166335905,0
10495637825049983196,4
15977176457267901199,3
15522092440707916822,6
15322690477629816039,8
12667731276406960184,7
17022680827600327390,6
11708408040145564481,0
17699590222905670548,9
9260129908053385573,7
10103189252765975217,5
16011294407760401942,7
15257300140622642130,2
12405654089929399258,1
14633439277655789915,1
9548102524950644643,6
12175580099284595825,8
10393512401324998700,9
12293932166491907480,4
12388836729497823329,1
9704231941829881274,5
11741811098808161546,2
11055816774105516872,2
14277074302114561116,9
17108045379469178276,0
9884433438424887463,3
14159595100207228778,9
16055547663075122806,6
16055698223300549543,7
15595255567459288667,2
12813403406080628117,0
13141312577950340449,3
15117076165399968100,5
16077842692194405695,4
13210050848775159340,3
15500416616596009434,6
15942718075640678145,5
13248730249485589796,8
13055503510159232375,9
17661609746691759587,5
15394385274395841952,4
18172446534399701468,7
9638716714696692601,4
15526655703838946560,2
18321884459048932352,7
12245710238804238432,3
13578088712062948933,4
10744778272768829921,8
9595097510844105012,9
16266597230391385991,1
9858763852236456682,9
13321473802569130772,2
17705107741353728700,8
15334307295079389880,7
12720313157499598887,9
16971380003058624459,1
16705353789323983773,8
10580728118042009028,7
17718541293201868118,4
14308749307981511812,1
17908651262237473712,3
13824783588985827101,1
14220964832413344141,1
16794370367439604607,0
16089656153935358792,2
11371160310996487723,3
17536875338287712836,9
16860131166027560191,4
13735684273734901769,9
16316351607103186415,2
18234764925440753800,1
13180290965121760556,6
18289978225928849208,8
10021666579725263334,4
14849204891385219544,7
16010109358630245564,7
15462936323623655463,4
10110168269190389050,4
13937696429067786882,9
11752070219476962727,2
13124558187535998636,5
12790212444780214333,7
16657112086594284197,2
10497768585147090373,4
17396663029802144338,4
17009117641401028233,2
13283320836872586850,1
13871230601926639799,9
14354935633004565805,7
11136209774480781842,2
10220670517044914532,8
10966145036355379788,7
10444944428214042806,6
13613364700357199703,9
12086181179468289266,2
17916399238406727459,2
12336525226901824960,3
15324983846357077636,8
13572458833937763325,1
16541255646937038326,6
18251115725937330511,5
9471039379672938823,1
11173199203598149426,1
10901944426239300271,0
10034092888394856072,2
12807931063185642657,6
13842385517971957260,4
9301062606989536348,5
16508613035140723892,8
10085500660784326854,3
17807430888708844972,1
9282851223209504971,5
11826319200737456476,1
16890071294958716401,9
17450717733131330978,2
12534938548909258294,7
17996583945218856264,4
15909489988961350935,4
16003764539843895925,4
16254549781907279315,8
16318068543202620199,1
16827613809357363420,5
15163739802848560707,8
13120328147599676584,9
15907271967835143614,5
15558328225645811022,6
12474768978279080221,7
17451891045921155756,9
18202114493498771469,9
13034353450853191287,3
15190582746120530712,7
17525363949106570426,0
17792948345518333262,9
17687497444491255729,0
12032096257318672309,6
11834614369895160906,6
14797243664939171790,2
13971100765936201286,3
15687654011790034481,9
16221152268339197795,0
14304842330236390881,7
17319754885888769393,5
17695576698926531112,4
17827412944773092546,8
15289007577183300454,0
11986229089021665502,9
14928405343882576112,4
10926516737711699112,1
16186795759970015810,2
16410401742054258966,8
18402410447890873603,7
9268388446270904530,1
15844683416193472925,2
15605858606188626821,6
17197449139147572594,1
12993383010910689505,0
16444822971095871977,3
9913358354627244639,0
9478897163311093333,1
14077314497527357965,1
10629348269387029201,8
17113385462403823013,2
14413837118150598335,0
13551484683162061521,3
12658596586232019372,9
9229009554222956408,4
17784911304207359587,0
12665399784345923319,5
14667499240367760290,0
18329678733860856845,6
11597877036419411942,1
9363092698061876139,7
14949752478852922676,7
10839931668518996758,8
16173894392469746560,1
15824782364003364392,9
9934787002250806886,2
13577021337584270590,0
10347203811122055609,5
12649435804425572565,1
13828687921209830345,2
11524646821001958969,2
12032981762509975927,7
14010171527185769194,3
11267210476355616267,5
10056449541855924085,4
16018478004967528647,9
16116676335780252351,7
13630568632609486633,1
12764457515792191240,8
11902148502008039850,3
10915429219129916528,9
13362852827260770719,6
15147491218612964169,0
11473325030626657712,3
11439396779102458220,1
9466295100733793626,1
17840740787509275040,2
12779337189231056118,6
14596689401521081715,3
12175625637151901490,5
14939483148083556776,7
15829211257523568787,6
18047650757499812939,8
10963061084422673085,3
16046698052086424340,9
11373819190007961730,5
12129021798757395763,8
15043601058765948176,5
14273441929184746905,7
15698473470339270430,6
17053176132725237300,1
14621767116217056254,1
10733817201887631699,3
17500071949487459822,1
15386628536612360060,7
11442836429259968062,5
11304990274382183664,5
9571039367940810611,5
17517336007301603819,2
12922515466991388957,5
16959033035962073216,8
18142852740167960611,7
17457431675724554681,0
9722114793363624626,9
17145778006990480291,7
10307938310693073024,7
15621115822383843032,5
13465733015058864843,0
14978043997191174178,9
14685673265296686091,0
14015198273842120837,0
18360075124484141801,8
12470508388486246241,9
14898438961378399342,2
13225579606012117596,4
12256922786613796185,8
13265333772781954810,1
9286817946755899619,6
